caseId,sourceName,articleTitle,articleUrl,scope,canonicalEntity,entityType,eventType,publishBlocked,failureCodes,recommendedFixes
1da2cb9c4f8a6de3,Variety,‘The Boys’ Sets ‘Call of Duty: Mobile’ In-Game Collab Ahead of Final Season (Gaming News Roundup),https://variety.com/2026/gaming/news/gaming-news-roundup-april-6-1236709907/,entertainment_adjacent,The Boys' Sets,person,licensing,true,CAPTION_BROKEN_QUOTE|CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_NOT_ALLOWED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Reject broken quote fragments before captions can pass final validation.|Validate caption headline entity against canonical media title and allowed entities.
232215d9d90ef12d,Variety,"ATX TV Festival to Present Inaugural Creative Impact Award to Warren Littlefield, Honor Bill Lawrence With Showrunner Award",https://variety.com/2026/tv/news/atx-tv-festival-warren-littlefield-bill-lawrence-awards-1236712895/,entertainment_adjacent,ATX TV Festival,person,business,true,CAPTION_BROKEN_QUOTE|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_NOT_ALLOWED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Reject broken quote fragments before captions can pass final validation.
3199502759fb4871,Variety,YouTube Premium and YouTube Music Subscription Prices Are Going Up in the U.S.,https://variety.com/2026/digital/news/youtube-premium-pirce-increase-youtube-music-us-1236713223/,entertainment_adjacent,YouTube Premium,person,business,true,CAPTION_BROKEN_QUOTE|CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_NOT_ALLOWED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Reject broken quote fragments before captions can pass final validation.|Validate caption headline entity against canonical media title and allowed entities.
2aaa3db33aa96c6b,Variety,AI-Assisted Captain James Hook Feature in Works at Moonmax (EXCLUSIVE),https://variety.com/2026/film/global/ai-assisted-captain-james-hook-feature-moonmax-1236713197/,entertainment_adjacent,AI-Assisted Captain James Hook,other,event,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
a02ac317b9490588,Variety,Alex MacCallum Elevated to CNN’s Chief Operating Officer,https://variety.com/2026/tv/news/alex-maccallum-cnn-chief-operating-officer-1236713191/,entertainment_adjacent,Alex MacCallum Elevated,person,business,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_NOT_ALLOWED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Validate caption headline entity against canonical media title and allowed entities.
d5e16eac8e5c41e8,Deadline,Alex MacCallum Promoted To Chief Operating Officer At CNN,https://deadline.com/2026/04/alex-maccallum-cnn-chief-operating-officer-1236786388/,entertainment_adjacent,,person,business,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_SAFE_BLOCK|TMDB_TITLE_NOT_RESOLVED|ENTITY_NOT_RESOLVED|ENTITY_NOT_RESOLVED_SAFE_BLOCK,Tighten canonical entity extraction before image or caption generation.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Validate caption headline entity against canonical media title and allowed entities.
a4de743f022176be,Deadline,International Insider: Cannes Keeps Biz Guessing; Netflix Bets House On Argentina; ‘The Testaments’,https://deadline.com/2026/04/cannes-film-festival-the-testaments-international-insider-1236785655/,entertainment_adjacent,,other,event,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|TMDB_TITLE_NOT_RESOLVED|ENTITY_NOT_RESOLVED|ENTITY_NOT_RESOLVED_SAFE_BLOCK,Tighten canonical entity extraction before image or caption generation.|Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
aca6997e073b5662,Deadline,The Match Factory Boards Valeska Grisebach’s Cannes Title ‘The Dreamed Adventure’ — First Look,https://deadline.com/2026/04/the-match-factory-valeska-grisebach-the-dreamed-adventure-1236786379/,entertainment_adjacent,The Dreamed Adventure,other,event,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
7bfdba3a831afdca,Deadline,"‘Malcolm in the Middle: Life’s Still Unfair’ Creator & EP Wife On Bryan Cranston’s “Constant Nudity,” Channeling “Parental Pressure” & Representing Their LGBTQ Kids: “Really Important To Us”",https://deadline.com/2026/04/malcolm-in-the-middle-creator-ep-wife-lgbtq-kids-1236786214/,entertainment_adjacent,Life's Still Unfair' Creator,person,business,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_NOT_ALLOWED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
f694fd9784a2f57d,ComicBook,Blumhouse’s Grave Seasons Is the Murder Mystery Farming Sim That Could Be 2026’s GOTY Darkhorse,https://comicbook.com/gaming/feature/grave-seasons-preview-blumhouse-games/,entertainment_adjacent,horror farming sim,tv,licensing,true,CAPTION_BROKEN_QUOTE|CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Reject broken quote fragments before captions can pass final validation.|Validate caption headline entity against canonical media title and allowed entities.
