caseId,sourceName,articleTitle,articleUrl,scope,canonicalEntity,entityType,eventType,publishBlocked,failureCodes,recommendedFixes
658664f85d5bb1f5,Variety,"â€˜Welcome to Wrexhamâ€™ Renewed for Three More Seasons at FX, Hulu",https://variety.com/2026/tv/news/welcome-to-wrexham-renewed-three-seasons-fx-hulu-1236713205/,screenrender_core,Welcome to Wrexham,tv,renewal,false,,
d22d2ae64a21a00c,Variety,Natasha Lyonne Walks Red Carpet Hours After She Called Out Report About Being Kicked Off a Flight,https://variety.com/2026/film/news/natasha-lyonne-red-carpet-kicked-off-flight-euphoria-1236713253/,screenrender_core,Lorne,movie,release_date,false,,
dadb77e67d4f595b,Variety,"â€˜All the Evil in the Worldâ€™ Doc, About Murder of Leftist Italian Student in Egypt, Sparks Political Storm After Being Denied Government Funding",https://variety.com/2026/film/global/doc-murdered-italian-student-egypt-political-storm-1236713121/,screenrender_core,All the Evil in the World,movie,other,true,CAPTION_BROKEN_QUOTE|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Reject broken quote fragments before captions can pass final validation.
4bf56828034c43f2,Deadline,Rob Mac & Ryan Reynoldsâ€™ â€˜Welcome To Wrexhamâ€™ Renewed For 3 More Seasons By FX,https://deadline.com/2026/04/welcome-to-wrexham-renewed-3-seasons-fx-1236786277/,screenrender_core,Welcome To Wrexham,tv,renewal,false,,
17fa0ceb85a21294,Deadline,MK2 Boards Ground-Breaking Rwandan Cannes-Selected Film â€˜Benâ€™Imanaâ€™,https://deadline.com/2026/04/mk2-cannes-rwanda-benimana-1236786375/,screenrender_core,Ben'Imana,movie,casting,true,CAPTION_ARTICLE_PACKAGE_LABEL|CAPTION_HEADLINE_JUNK|CAPTION_PACKAGE_LABEL_LEAK|CAPTION_MALFORMED_HEADLINE,Strip outlet package labels before deterministic caption generation.
617543f812f6f0ce,Deadline,"â€˜The Last Thing He Told Meâ€™ Star Judy Greer Breaks Down Season 2 Finale Twists & â€œRefreshingâ€ Role Of Quinn, Who â€œDoesnâ€™t Crumbleâ€",https://deadline.com/2026/04/judy-greer-the-last-thing-he-told-me-season-2-end-interview-1236786239/,screenrender_core,The Last Thing He,tv,other,false,,
82845cf911d4efbb,Deadline,Finn Wolfhard Told â€˜Malcolm in the Middleâ€™ Creator â€œF*ck Yeahâ€ To Revival Cameo: â€œHeâ€™s Such A Big Fanâ€,https://deadline.com/2026/04/finn-wolfhard-malcolm-in-the-middle-fck-yeah-revival-cameo-1236786293/,screenrender_core,Malcolm in the Middle,tv,reveal,false,,
a5eca5c499a30120,Deadline,â€˜Malcolm in the Middleâ€™s Bryan Cranston & Jane Kaczmarek On What Keeps Hal & Lois Together: â€œThey Have Good Sexâ€,https://deadline.com/2026/04/malcolm-in-the-middle-bryan-cranston-jane-kaczmarek-good-sex-1236786200/,screenrender_core,Malcolm in the Middle,tv,other,false,,
2133b28eb552548a,THR,â€˜Welcome to Wrexhamâ€™ Lands Big Three-Season Renewal at FX,https://www.hollywoodreporter.com/tv/tv-news/welcome-to-wrexham-renewed-through-season-8-fx-1236560957/,screenrender_core,Welcome to Wrexham,tv,other,false,,
34aaf0c59333069b,ComicBook,Cult Classic 1980s Comedy Movie Is Finally Getting a Sequel With a Major Hollywood Star,https://comicbook.com/movies/news/cult-classic-1980s-comedy-movie-is-finally-getting-a-sequel-with-a-major-hollywood-star/,screenrender_core,Cult Classic 1980s Comedy,tv,casting,true,CAPTION_ARTICLE_PACKAGE_LABEL|CAPTION_HEADLINE_JUNK|CAPTION_PACKAGE_LABEL_LEAK|CAPTION_MALFORMED_HEADLINE,Strip outlet package labels before deterministic caption generation.
47a494c30e688a8c,ComicBook,Frieren: Beyond Journeyâ€™s End Gets a New Release After Season 2 Finale,https://comicbook.com/anime/news/frieren-beyond-journeys-end-gets-a-new-release-after-season-2-finale/,screenrender_core,Frieren: Beyond Journey,tv,casting,true,CAPTION_ARTICLE_PACKAGE_LABEL|CAPTION_HEADLINE_JUNK|CAPTION_PACKAGE_LABEL_LEAK|CAPTION_MALFORMED_HEADLINE,Strip outlet package labels before deterministic caption generation.
87ce3b68de1959d6,TVLine,Did Abbott Elementary Just Break Up Janine And Gregory? Quinta Brunson Details The Fallout From That Big Fight,https://www.tvline.com/2144224/abbott-elementary-janine-gregory-break-up-season-5-episode-19-recap/,screenrender_core,Abbott Elementary,movie,other,false,,
80de8db36350e6a8,TVLine,Survivor 50's Latest Boot Reveals What We Didn't See During That Spicy Camp Fight,https://www.tvline.com/2144154/survivor-50-dee-valladares-exit-interview-episode-7/,screenrender_core,,person,interview_quote,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_BLOCKED_WEAK_PROJECT|ENTITY_NOT_RESOLVED|QUOTE_LED_HEADLINE_JUNK,Tighten canonical entity extraction before image or caption generation.|Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Validate caption headline entity against canonical media title and allowed entities.
3f6f2e0b00706d7c,TVLine,Malcolm In The Middle Review: Hulu's Messy Family Reunion Struggles To Recapture The Original's Zing,https://www.tvline.com/2143515/malcolm-in-the-middle-lifes-still-unfair-hulu-review/,screenrender_core,Malcolm In The Middle,person,other,true,CAPTION_CANONICAL_ENTITY_MISMATCH,Validate caption headline entity against canonical media title and allowed entities.
1e95547548af0e79,TVLine,Sullivan's Crossing Season 4 First Look: Liam's Arrival Brings 'Tension' For Maggie And Cal (Exclusive),https://www.tvline.com/2144015/sullivans-crossing-season-4-spoilers-first-look-liam-maggie-cal/,screenrender_core,Sullivan's Crossing,tv,first_look,false,,
f13b98910e5d0ad6,TVLine,Rooster Renewed For Season 2 At HBO,https://www.tvline.com/2144014/steve-carell-rooster-renewed-season-2-hbo/,screenrender_core,Rooster,tv,renewal,false,,
96ff437aa5f6afa3,TVLine,Why Star Trek: The Next Generation's Worst-Rated Episode On IMDb Is So Hated,https://www.tvline.com/2142077/why-star-trek-the-next-generation-worst-rated-episode-imdb-so-hated/,screenrender_core,Star Trek: The Next Generation,tv,other,false,,
786d9db3fdc687f2,TVLine,Chicago Med: [Spoiler] Is Alive! Oliver Platt Teases 'Plenty Of Drama' Ahead,https://www.tvline.com/2143699/chicago-med-charles-alive-oliver-platt-interview-season-11-episode-17/,screenrender_core,Chicago Med,tv,other,false,,
361583d89a86f35e,TheWrap,Jimmy Kimmel Jokes Zendaya Is Probably the Reason No One on â€˜Euphoriaâ€™ Knows Its Future: â€˜Tom Holland Canâ€™t Be Trustedâ€™ | Video,https://www.thewrap.com/creative-content/tv-shows/jimmy-kimmel-zendaya-reason-no-one-knows-euphoria-future-tom-holland/,screenrender_core,Euphoria,tv,interview_quote,true,IMAGE_COMPANY_LOGO_MISUSED,Block company logos as primary images when a project or person entity exists.
98eb1683d969a101,TheWrap,"â€˜Thrashâ€™ Review: Not a Great Killer Shark Movie, but You Could Netflix and Gill",https://www.thewrap.com/creative-content/movies/thrash-review-netflix-tommy-wirkola/,screenrender_core,Thrash,movie,casting,false,,
15d0fee5e7afd943,TheWrap,â€˜Michaelâ€™ Clip of Jaafar Jacksonâ€™s â€˜Billie Jeanâ€™ Performance Slammed by Fans: â€˜Fâ€“king Atrociousâ€™,https://www.thewrap.com/creative-content/movies/michael-movie-clip-jaafar-jackson-billie-jean-fans-react/,screenrender_core,Michael,movie,interview_quote,false,,
08c1b1bc16fbdf0b,SlashFilm,Stephen King Thinks This Sci-Fi Anthology Series Is Scarier Than The Twilight Zone,https://www.slashfilm.com/2143915/stephen-king-sci-fi-anthology-the-outer-limits-scarier-the-twilight-zone/,screenrender_core,,person,other,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_TMBD_CANDIDATE_ZERO_TOKEN_OVERLAP|ENTITY_NOT_RESOLVED|ENTITY_NOT_RESOLVED_SAFE_BLOCK,Tighten canonical entity extraction before image or caption generation.|Add canonical token overlap gating before accepting TMDb title candidates.|Validate caption headline entity against canonical media title and allowed entities.
6d5ba2f54f6243bb,SlashFilm,Why The New Faces Of Death Movie May Be The Most Complex Horror Movie Of 2026,https://www.slashfilm.com/2143166/why-faces-of-death-most-complex-2026-horror-movie/,screenrender_core,Faces Of Death,movie,other,false,,
e42d8ae7570220c3,SlashFilm,For All Mankind Season 5 Just Gave Its Best Character A Perfect Send-Off,https://www.slashfilm.com/2144208/for-all-mankind-season-5-ed-baldwin-death-explained/,screenrender_core,For All Mankind,tv,other,false,,
5c336935f2e08de0,THR,Fox News Is Sending â€˜Fox & Friendsâ€™ on an RV Road Trip (Exclusive),https://www.hollywoodreporter.com/tv/tv-news/fox-friends-rv-contest-road-trip-1236560157/,screenrender_core,RV Road Trip,person,other,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_LOGO_OVERUSE|IMAGE_TMBD_CANDIDATE_ZERO_TOKEN_OVERLAP|IMAGE_COMPANY_LOGO_MISUSED,Add canonical token overlap gating before accepting TMDb title candidates.|Block company logos as primary images when a project or person entity exists.|Validate caption headline entity against canonical media title and allowed entities.
dc98549644cd9929,THR,"BAFTA Film Awards Review of Touretteâ€™s Fiasco Finds â€œWeaknessesâ€ in Planning and Crisis Procedures, But No â€œMalicious Intentâ€",https://www.hollywoodreporter.com/movies/movie-news/bafta-awards-review-planning-crisis-john-davidson-lindo-bbc-1236561073/,screenrender_core,Malicious Intent,movie,casting,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_NOT_ALLOWED_TRUE,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
0a08c08c9921d5e4,THR,â€˜Thrashâ€™ Review:Â Phoebe Dynevor Gives Birth in Floodwaters Teeming With Sharks in Preposterous but Enjoyable Netflix Pulp,https://www.hollywoodreporter.com/movies/movie-reviews/thrash-review-phoebe-dynevor-netflix-shark-thriller-1236556644/,screenrender_core,Thrash,movie,other,true,IMAGE_COMPANY_LOGO_MISUSED,Block company logos as primary images when a project or person entity exists.
2b34f30a70fed280,THR,"Where to Watch â€˜Malcolm in the Middle: Lifeâ€™s Still Unfair,â€™ Sequel to the 2000s Sitcom",https://www.hollywoodreporter.com/tv/tv-news/watch-malcolm-in-the-middle-lifes-still-unfair-free-online-1236560825/,screenrender_core,Malcolm in the Middle,tv,other,false,,
71d88c89afa6f2e5,THR,No Superheroes Needed: â€˜The Devil Wears Prada 2â€™ to Kick Off Summer Box Office in High Style,https://www.hollywoodreporter.com/movies/movie-news/devil-wears-prada-2-summer-box-office-high-style-1236560947/,screenrender_core,The Devil Wears Prada 2,movie,box_office,false,,
1f46500e880a83a1,ScreenRant,Ryan Reynolds' Hit Hulu Series Officially Returning For 3 More Seasons,https://screenrant.com/welcome-to-wrexham-three-season-renewal-hulu-fx/,screenrender_core,Welcome to Wrexham,tv,return,false,,
7a99aee7104512c9,ScreenRant,Malcolm In The Middle: Lifeâ€™s Still Unfair Season 2 Return Potential Addressed By Creator,https://screenrant.com/malcolm-in-the-middle-lifes-still-unfair-season-2-chances-linwood-boomer/,screenrender_core,Malcolm In The Middle: Life,tv,return,false,,
96710c76923346f1,ScreenRant,"Absolute Green Arrow Creators Reveal Details of ""Serial Killer"" Reboot",https://screenrant.com/absolute-green-arrow-reboot-details-black-canary/,screenrender_core,Absolute Green Arrow Creators,person,other,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_TMBD_CANDIDATE_ZERO_TOKEN_OVERLAP,Add canonical token overlap gating before accepting TMDb title candidates.|Validate caption headline entity against canonical media title and allowed entities.
74b270d025f00953,ScreenRant,This Classic Cartoon Network Show's Movie Finale Is Still Perfect Over 15 Years Later,https://screenrant.com/ed-edd-eddy-perfect-finale-movie/,screenrender_core,Cartoon Network,tv,other,true,IMAGE_MEDIA_TYPE_MISMATCH,
e9778529a5430c83,ComicBook,God-Tier Cosmic Marvel Character Spotted in Daredevil: Born Again,https://comicbook.com/tv-shows/news/god-tier-cosmic-marvel-character-spotted-in-daredevil-born-again/,screenrender_core,Daredevil: Born Again,tv,casting,true,CAPTION_ARTICLE_PACKAGE_LABEL|CAPTION_HEADLINE_JUNK|CAPTION_PACKAGE_LABEL_LEAK|CAPTION_MALFORMED_HEADLINE,Strip outlet package labels before deterministic caption generation.
1172f76e55985543,Collider,'The Drops of God' Review: Crunchyroll's Most Unique Anime Could Become the Streamer's Next Sleeper Hit,https://collider.com/drops-of-god-review-anime-crunchyroll/,screenrender_core,The Drops of God,tv,renewal,false,,
59167da8e858e8b3,Collider,Disney+'s New Sci-Fi Crime Series Dominates Global Streaming Charts in Just 1 Week,https://collider.com/star-wars-maul-shadow-lord-sci-fi-crime-series-streaming-success-disney-plus-april-2026/,screenrender_core,New Sci-Fi Crime Series,person,other,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_BLOCKED_WEAK_PROJECT,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
d70f4c8eb8c73ade,IndieWire,â€˜Malcolm in the Middle: Lifeâ€™s Still Unfairâ€™ Is the Rare Revival That Provides Something New,https://www.indiewire.com/criticism/shows/malcolm-in-the-middle-reboot-review-lifes-still-unfair-1235188196/,screenrender_core,Malcolm in the Middle: Life,tv,other,false,,
b4db9501a438142e,IndieWire,â€˜Thrashâ€™ Review: Netflixâ€™s Wild Shark Disaster Movie Is Dumb Fun Done Right,https://www.indiewire.com/criticism/movies/thrash-review-netflix-shark-disaster-movie-1235188008/,screenrender_core,Thrash,movie,other,false,,
472066667bd5d855,IndieWire,"â€˜The Pittâ€™ Production Team Tracks Every Sock, Every Empty Drawer, and Itâ€™s Why the Show Feels So Real",https://www.indiewire.com/features/craft/the-pitt-season-2-production-design-interview-1235187974/,screenrender_core,The Pitt,tv,other,true,CAPTION_BROKEN_QUOTE,Reject broken quote fragments before captions can pass final validation.
37f1fd219bce9fca,IndieWire,â€˜Bunnylovrâ€™ Review: Itâ€™s Hard Out Here for an Alienated Camgirl,https://www.indiewire.com/criticism/movies/bunnylovr-review-katarina-zhu-1235088356/,screenrender_core,Bunnylovr,movie,release_date,false,,
af8033635d12e6d8,IndieWire,Veteran Screenwriter Ed Solomon Relearned All the Rules for Steven Soderberghâ€™s Two-Hander â€˜The Christophersâ€™,https://www.indiewire.com/features/interviews/the-christophers-movie-screenwriter-interview-1235187637/,screenrender_core,The Christophers,movie,interview_quote,false,,
19ff348a55fed299,IndieWire,The Final Season of â€˜Hacksâ€™ Goes Out on Its Own Terms in a Fantastically Funny Farewell,https://www.indiewire.com/criticism/shows/hacks-season-5-review-final-season-hbo-max-1235187473/,screenrender_core,Hacks,tv,other,false,,
05dd968f6d4c6ccb,IndieWire,Christopher Abbott Has Been Hollywoodâ€™s Best-Kept Secret for Over a Decade,https://www.indiewire.com/features/interviews/christopher-abbott-interview-death-of-a-salesman-1235188226/,screenrender_core,Death of a Salesman,movie,other,false,,
edb9a70ae6a0ca16,IndieWire,â€˜Outcomeâ€™ Review: Keanu Reeves Is a Troubled Movie Star in Jonah Hillâ€™s Desperate and Unfunny Comedy About the Pain of Public Opinion,https://www.indiewire.com/criticism/movies/outcome-movie-review-keanu-reeves-jonah-hill-apple-tv-1235188183/,screenrender_core,Outcome,movie,other,false,,
cce0cb57d0d17adf,IndieWire,"Lower East Side Film Festival Will Celebrate 25 Years of â€˜Ghost World,â€™ and Much More",https://www.indiewire.com/news/festivals/lower-east-side-film-festival-2026-lineup-1235188162/,screenrender_core,Ghost World,movie,return,false,,
36abe0d1671929f0,IndieWire,â€˜Ray Gunnâ€™ First Look: Sam Rockwell and Scarlett Johannson Star in Brad Birdâ€™s Long-Awaited Sci-Fi Noir,https://www.indiewire.com/news/breaking-news/ray-gunn-first-look-brad-bird-1235188090/,screenrender_core,Ray Gunn,movie,release_date,false,,
069283a8feb05d4b,TVLine,"The Pitt Boss Breaks Down Season 2, Episode 14: Robby's Reality Check, Langdon's Risky Save, And Al-Hashimi's Big Reveal",https://www.tvline.com/2143912/the-pitt-season-2-episode-14-dr-baran-al-hashimi-seizures-medical-diagnosis-explained/,screenrender_core,The Pitt,tv,other,false,,
5ff204e00eac9a8c,TVLine,Hacks Season 5 Premiere: A Gutsy Ploy Sets The Stage For Deborah's Final Chapter (Grade It!),https://www.tvline.com/2144406/hacks-season-5-premiere-recap-deborah-egot-madison-square-garden/,screenrender_core,Hacks,tv,release_date,false,,
5b550b557e3508fb,TVLine,Annie Potts' Meemaw Is Scheming Again Upon Her Return To Georgie & Mandy â€” And She's Not The Only Young Sheldon Vet Back,https://www.tvline.com/2138497/georgie-and-mandys-first-marriage-season-2-episode-15-recap-meemaw-returns/,screenrender_core,Georgie & Mandy,movie,return,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
53158c6e7c9a1060,TVLine,"CBS Orders Vampire Comedy Eternally Yours To Series, Scraps Kate Walsh's The Tillbrooks",https://www.tvline.com/2144471/eternally-yours-cbs-series-order-vampire-comedy/,screenrender_core,Eternally Yours,tv,other,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
ac869ce87a057ae9,TVLine,Halle Berry Starred In A Forgotten Who's The Boss? Spin-Off For ABC,https://www.tvline.com/2142186/halle-berry-star-forgotten-whos-the-boss-spinoff-living-dolls/,screenrender_core,,person,casting,true,IMAGE_TMBD_CANDIDATE_ZERO_TOKEN_OVERLAP|ENTITY_NOT_RESOLVED|ENTITY_NOT_RESOLVED_SAFE_BLOCK,Tighten canonical entity extraction before image or caption generation.|Add canonical token overlap gating before accepting TMDb title candidates.
