caseId,sourceName,articleTitle,articleUrl,scope,canonicalEntity,entityType,eventType,publishBlocked,failureCodes,recommendedFixes
2a68b454035efde5,Comicbook | TV,M.A.S.K. Reveals Wave 2 Figures and Vehicles (And They Are Leaving Wave 1 In The Dust),https://comicbook.com/gear/news/m-a-s-k-reveals-wave-2-figures-and-vehicles-and-they-are-leaving-wave-1-in-the-dust/,entertainment_adjacent,M.A.S.K,tv,licensing,true,CAPTION_ARTICLE_PACKAGE_LABEL|CAPTION_HEADLINE_JUNK|CAPTION_PACKAGE_LABEL_LEAK|CAPTION_MALFORMED_HEADLINE,Strip outlet package labels before deterministic caption generation.
0f91513a96becd86,Deadline | Movie,Hello Sunshine’s President Of Film & Television Lauren Neustadter Previews Upcoming TV Shows ‘Elle’ & ‘Lucky’ And ‘The Nightingale’ Film As Production Gets Underway,https://deadline.com/2026/04/hello-sunshine-film-tv-slate-lauren-neustadter-elle-lucky-1236821878/,screenrender_core,The Nightingale,tv,other,false,,
b23ca10111f6b79f,Deadline | TV,Hello Sunshine’s President Of Film & Television Lauren Neustadter Previews Upcoming TV Shows ‘Elle’ & ‘Lucky’ And ‘The Nightingale’ Film As Production Gets Underway,https://deadline.com/2026/04/hello-sunshine-film-tv-slate-lauren-neustadter-elle-lucky-1236821878/,screenrender_core,The Nightingale,tv,other,false,,
b70e1cf036432f94,Comicbook | TV,"Power Ranking The Boys’ 7 Strongest Characters After Season 5, Episodes 1 & 2",https://comicbook.com/tv-shows/list/power-ranking-the-boys-7-strongest-characters-after-season-5-episodes-1-2/,entertainment_adjacent,Power Ranking The Boys,other,listicle,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_BLOCKED_NON_PERSON_LED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
ab070bfcd2367f8f,Deadline | Movie,Searchlight’s Nastasya Morauw Named VP Communications At Walt Disney Studios,https://deadline.com/2026/04/walt-disney-studios-nastasya-morauw-vp-communications-1236837666/,entertainment_adjacent,Searchlight's Nastasya Morauw Named,person,business,true,CAPTION_CANONICAL_ENTITY_MISMATCH|CAPTION_HEADLINE_JUNK|IMAGE_LOGO_OVERUSE|IMAGE_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_BLOCKED_WEAK_PROJECT|CAPTION_MALFORMED_HEADLINE,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Block company logos as primary images when a project or person entity exists.|Require selected images to be grounded in canonical allowed entities.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Validate caption headline entity against canonical media title and allowed entities.|Strip outlet package labels before deterministic caption generation.
b0d1d2587598cd9e,Deadline | TV,‘Malcolm In The Middle’ Revival Star Caleb Ellsworth-Clark On Replacing Dewey: “Didn’t Want To F*ck That Up”,https://deadline.com/2026/04/malcolm-in-the-middle-revival-star-on-replacing-dewey-1236802658/,screenrender_core,Malcolm In The Middle,tv,casting,true,CAPTION_ARTICLE_PACKAGE_LABEL|CAPTION_HEADLINE_JUNK|CAPTION_PACKAGE_LABEL_LEAK|CAPTION_MALFORMED_HEADLINE,Strip outlet package labels before deterministic caption generation.
b735ec641fe73176,Comicbook | TV,Power Rangers Re-Ignition Reveals Wave 2 Zords and Megazord,https://comicbook.com/gear/news/power-rangers-re-ignition-reveals-wave-2-zords-and-megazord/,screenrender_core,Power Rangers,tv,casting,true,CAPTION_ARTICLE_PACKAGE_LABEL|CAPTION_HEADLINE_JUNK|CAPTION_PACKAGE_LABEL_LEAK|CAPTION_MALFORMED_HEADLINE,Strip outlet package labels before deterministic caption generation.
787693042f3504cd,Comicbook | Movie,The Lord of the Rings: 5 Things That Still Make No Sense About Gimli & the Other Dwarves,https://comicbook.com/movies/list/the-lord-of-the-rings-5-things-that-still-make-no-sense-about-gimli-the-other-dwarves/,screenrender_core,The Lord,person,obituary,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_BLOCKED_WEAK_PROJECT,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
153fd2867a679a58,Deadline | TV,Artemis II Crew Successfully Splashes Down Off San Diego Coast,https://deadline.com/2026/04/artemis-ii-splashes-down-san-diego-coast-1236826746/,screenrender_core,textbook entry,movie,other,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
dd3c138618a8ee8c,Comicbook | TV,7 Cancelled Disney Shows Not Enough People Talk About,https://comicbook.com/tv-shows/list/7-cancelled-disney-shows-not-enough-people-talk-about/,entertainment_adjacent,Kim Possible,company,business,true,CAPTION_ARTICLE_PACKAGE_LABEL|CAPTION_HEADLINE_JUNK|CAPTION_CANONICAL_ENTITY_MISMATCH|CAPTION_PACKAGE_LABEL_LEAK|CAPTION_MALFORMED_HEADLINE,Validate caption headline entity against canonical media title and allowed entities.|Strip outlet package labels before deterministic caption generation.
1c6445c1664de0c1,Comicbook | Movie,The Hunger Games Reveals New Sunrise on the Reaping Footage (That Will Make Fans Emotional),https://comicbook.com/movies/news/the-hunger-games-reveals-new-sunrise-on-the-reaping-footage-that-will-make-fans-emotional/,entertainment_adjacent,the Reaping Footage Highlights the New,other,listicle,true,CAPTION_ARTICLE_PACKAGE_LABEL|CAPTION_HEADLINE_JUNK|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_BLOCKED_WEAK_PROJECT|CAPTION_PACKAGE_LABEL_LEAK|CAPTION_MALFORMED_HEADLINE,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Strip outlet package labels before deterministic caption generation.
b57424a76e336ec8,Comicbook | Movie,"The 10 Best Horror Comedies of the 2000s, Ranked",https://comicbook.com/movies/list/the-10-best-horror-comedies-of-the-2000s-ranked/,entertainment_adjacent,real,other,listicle,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_BLOCKED_NON_PERSON_LED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
eea6f42c723e48f7,Comicbook | TV,5 Great Sci-Fi Book Series That Peaked With the First Novel,https://comicbook.com/tv-shows/list/5-great-sci-fi-book-series-that-peaked-with-the-first-novel/,entertainment_adjacent,Great Sci-Fi Book Series,other,listicle,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_BLOCKED_NON_PERSON_LED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
b75a0537ae1d792d,Deadline | Movie,"‘Hunger Games: Sunrise on the Reaping’ Promo Teases New Look At Old Faves Played By Elle Fanning, Kieran Culkin, Maya Hawke & More",https://deadline.com/2026/04/sunrise-on-the-reaping-first-look-maya-hawke-kieran-culkin-teaser-1236791206/,screenrender_core,Hunger Games: Sunrise on the Reaping,movie,other,false,,
61aafcad8198e2ec,Comicbook | TV,The X-Files Favorite David Duchovny Breaks Silence on Ryan Coogler Reboot (Will He Actually Appear?),https://comicbook.com/tv-shows/news/the-x-files-favorite-david-duchovny-breaks-silence-on-ryan-coogler-reboot-will-he-actually-appear/,screenrender_core,The X-Files Favorite David Duchovny,tv,casting,true,IMAGE_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_NOT_ALLOWED_TRUE,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Require selected images to be grounded in canonical allowed entities.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
1197f0e48da4e9f9,Deadline | TV,‘The Last Thing He Told Me’ Star Jennifer Garner On Season 2 Finale’s Cliffhanger & Season 3 Hopes: “Just When Hannah Starts To Relax…”,https://deadline.com/2026/04/jennifer-garner-the-last-thing-he-told-me-season-3-hopes-1236786833/,screenrender_core,The Last Thing He,tv,interview_quote,false,,
b0fcc475b74fb073,Comicbook | TV,The Handmaid’s Tale’s Sequel Show Officially Confirms Its June & Nick Replacement (& Sets Up a New Tragedy),https://comicbook.com/tv-shows/feature/the-handmaids-tales-sequel-show-officially-confirms-its-june-nick-replacement-sets-up-a-new-tragedy/,screenrender_core,The Handmaid&#8217;s Tale,tv,casting,true,CAPTION_ARTICLE_PACKAGE_LABEL|CAPTION_HEADLINE_JUNK|CAPTION_PACKAGE_LABEL_LEAK|CAPTION_MALFORMED_HEADLINE,Strip outlet package labels before deterministic caption generation.
7fd85fe5df498453,Deadline | TV,‘The Real Housewives Of Potomac’ Season 11 Cast Set At Bravo With Return Of Robyn Dixon As A “Friend” & Karen Huger After Jail,https://deadline.com/gallery/the-real-housewives-of-potomac-season-11-cast-bravo/,screenrender_core,The Real Housewives Of Potomac,tv,casting,true,IMAGE_COMPANY_LOGO_MISUSED,Block company logos as primary images when a project or person entity exists.
7a749590dd7d91ae,Deadline | Movie,"‘Ride Along 3’ In Early Works With Ice Cube, Kevin Hart, Director Tim Story & Producer Will Packer In Talks To Return – The Dish",https://deadline.com/2026/04/ride-along-3-movie-details-1236786735/,not_screenrender_core,Ride Along,other,shopping,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_BLOCKED_NON_PERSON_LED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
fadcc3e915bb9141,Comicbook | Movie,Avatar 4 & 5’s Major Changes Would Ruin the Entire Point of James Cameron’s Sci-Fi Franchise,https://comicbook.com/movies/feature/avatar-4-5s-major-changes-would-ruin-the-entire-point-of-james-camerons-sci-fi-franchise/,entertainment_adjacent,Avatar: Fire and Ash,tv,business,true,CAPTION_ARTICLE_PACKAGE_LABEL|CAPTION_HEADLINE_JUNK|CAPTION_PACKAGE_LABEL_LEAK|CAPTION_MALFORMED_HEADLINE,Strip outlet package labels before deterministic caption generation.
4063b4a1d9e1726b,Comicbook | Movie,Two of the Biggest Animated Movie Franchises of All Time Are in Netflix’s U.S. Top 5 Right Now,https://comicbook.com/movies/news/two-of-the-biggest-animated-movie-franchises-of-all-time-are-in-netflixs-u-s-top-5-right-now/,entertainment_adjacent,,other,listicle,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|TMDB_TITLE_NOT_RESOLVED|ENTITY_NOT_RESOLVED|ENTITY_NOT_RESOLVED_SAFE_BLOCK,Tighten canonical entity extraction before image or caption generation.|Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Validate caption headline entity against canonical media title and allowed entities.
d813ce3cce2d513e,Comicbook | Movie,Fan-Favorite Slasher Film Confirms Long-Awaited Sequel,https://comicbook.com/movies/news/fan-favorite-slasher-film-confirms-long-awaited-sequel/,screenrender_core,Friday the 13th,tv,casting,true,CAPTION_ARTICLE_PACKAGE_LABEL|CAPTION_HEADLINE_JUNK|CAPTION_PACKAGE_LABEL_LEAK|CAPTION_MALFORMED_HEADLINE,Strip outlet package labels before deterministic caption generation.
66a2d0b6a011848b,Deadline | Movie,Neon Adds To Cannes Competition Coffers With Na Hong-Jin’s Sci-Fi Thriller ‘Hope’,https://deadline.com/2026/04/neon-buys-cannes-competition-film-hope-na-hong-jin-1236786765/,entertainment_adjacent,Hope,other,event,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_BLOCKED_NON_PERSON_LED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
9249d606c3827601,Comicbook | TV,Malcolm in the Middle Revival’s Rotten Tomatoes Score Revealed (& It’s Not Unfair),https://comicbook.com/tv-shows/news/malcolm-in-the-middle-revivals-rotten-tomatoes-score-revealed-its-not-unfair/,entertainment_adjacent,,other,listicle,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|TMDB_TITLE_NOT_RESOLVED|ENTITY_NOT_RESOLVED|ENTITY_NOT_RESOLVED_SAFE_BLOCK,Tighten canonical entity extraction before image or caption generation.|Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
bf04e0d75b2d8bc2,Comicbook | Movie,Every Villain Confirmed in Mortal Kombat 2,https://comicbook.com/movies/list/every-villain-confirmed-in-mortal-kombat-2/,entertainment_adjacent,Every Villain Confirmed,person,licensing,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_BLOCKED_NON_PERSON_LED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
